[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   4.850000      # minimum value of y-mesh points
     ymax =   5.150000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           4.85000E+00  5.15000E+00
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-50.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   4.8500E+00  -   5.1500E+00  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
   1.6250E+00   1.7500E+00   2.8938E-15  0.0491
   1.7500E+00   1.8750E+00   2.3722E-15  0.0532
   1.8750E+00   2.0000E+00   1.9742E-15  0.0492
   2.0000E+00   2.1250E+00   1.9728E-15  0.0456
   2.1250E+00   2.2500E+00   1.6326E-15  0.0561
   2.2500E+00   2.3750E+00   1.2010E-15  0.0276
   2.3750E+00   2.5000E+00   1.1752E-15  0.0644
   2.5000E+00   2.6250E+00   1.1140E-15  0.0730
   2.6250E+00   2.7500E+00   1.0778E-15  0.0751
   2.7500E+00   2.8750E+00   9.8350E-16  0.0825
   2.8750E+00   3.0000E+00   8.5567E-16  0.0486
   3.0000E+00   3.1250E+00   8.4752E-16  0.1070
   3.1250E+00   3.2500E+00   8.6868E-16  0.0492
   3.2500E+00   3.3750E+00   7.3875E-16  0.0753
   3.3750E+00   3.5000E+00   6.3389E-16  0.1085
   3.5000E+00   3.6250E+00   5.3480E-16  0.1216
   3.6250E+00   3.7500E+00   6.0703E-16  0.0789
   3.7500E+00   3.8750E+00   5.7534E-16  0.0600
   3.8750E+00   4.0000E+00   4.8020E-16  0.0979
   4.0000E+00   4.1250E+00   5.3506E-16  0.1227
   4.1250E+00   4.2500E+00   4.7665E-16  0.1029
   4.2500E+00   4.3750E+00   4.3252E-16  0.0647
   4.3750E+00   4.5000E+00   3.8282E-16  0.0854
   4.5000E+00   4.6250E+00   2.8828E-16  0.0801
   4.6250E+00   4.7500E+00   3.9543E-16  0.0769
   4.7500E+00   4.8750E+00   3.0289E-16  0.1095
   4.8750E+00   5.0000E+00   2.9065E-16  0.1334

'no. =  1,  ix =  1,  iy =  1'
msuc: {\huge [t-deposit: icntl=0]}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.02}
wt: s(0.7)
\vspace{-3}
  xmin  &=&  -2.5000E-01 [cm]
  xmax  &=&   2.5000E-01 [cm]
  ymin  &=&   4.8500E+00 [cm]
  ymax  &=&   5.1500E+00 [cm]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 7.34884522270773459E+01 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+01 # Total history number or Total batch number
# maxcas =     5000000 # History / Batch, only used for istdev=1
# rijklst= 105815716415641.0 # Next initial random number
