[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   29.85000      # minimum value of y-mesh points
     ymax =   30.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           2.98500E+01  3.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-300.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   2.9850E+01  -   3.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
   1.6250E+00   1.7500E+00   4.0374E-15  0.0621
   1.7500E+00   1.8750E+00   3.7410E-15  0.0521
   1.8750E+00   2.0000E+00   3.3629E-15  0.0435
   2.0000E+00   2.1250E+00   3.5143E-15  0.0452
   2.1250E+00   2.2500E+00   3.7727E-15  0.0677
   2.2500E+00   2.3750E+00   3.3193E-15  0.0551
   2.3750E+00   2.5000E+00   3.1255E-15  0.0566
   2.5000E+00   2.6250E+00   2.7712E-15  0.0453
   2.6250E+00   2.7500E+00   3.1960E-15  0.0550
   2.7500E+00   2.8750E+00   2.9546E-15  0.0463
   2.8750E+00   3.0000E+00   2.7086E-15  0.0983
   3.0000E+00   3.1250E+00   2.7712E-15  0.0614
   3.1250E+00   3.2500E+00   2.4810E-15  0.0734
   3.2500E+00   3.3750E+00   2.5098E-15  0.0655
   3.3750E+00   3.5000E+00   2.0580E-15  0.0959
   3.5000E+00   3.6250E+00   1.9843E-15  0.0593
   3.6250E+00   3.7500E+00   2.0630E-15  0.0934
   3.7500E+00   3.8750E+00   1.8897E-15  0.0659
   3.8750E+00   4.0000E+00   1.7794E-15  0.0724
   4.0000E+00   4.1250E+00   2.2182E-15  0.2345
   4.1250E+00   4.2500E+00   1.6666E-15  0.0868
   4.2500E+00   4.3750E+00   1.4873E-15  0.1316
   4.3750E+00   4.5000E+00   1.5982E-15  0.0498
   4.5000E+00   4.6250E+00   1.3321E-15  0.0865
   4.6250E+00   4.7500E+00   1.3481E-15  0.1039
   4.7500E+00   4.8750E+00   1.2169E-15  0.0776
   4.8750E+00   5.0000E+00   9.8316E-16  0.1192

'no. =  1,  ix =  1,  iy =  1'
msuc: {\huge [t-deposit: icntl=0]}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.02}
wt: s(0.7)
\vspace{-3}
  xmin  &=&  -2.5000E-01 [cm]
  xmax  &=&   2.5000E-01 [cm]
  ymin  &=&   2.9850E+01 [cm]
  ymax  &=&   3.0150E+01 [cm]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 6.61396069836233664E+01 # Total source weight or Total source weight / maxcas
# resc3  = 9.00000000000000000E+00 # Total history number or Total batch number
# maxcas =     5000000 # History / Batch, only used for istdev=1
# rijklst= 180793790403481.0 # Next initial random number
